Term,CRN,Subject,Course Number,Section,Title,Credits,Campus,Instructional Method,Schedule Type,Enrollment,Max Enrollment,Seats Available,Waitlist Count,Waitlist Capacity,Instructor,Days,Start Time,End Time,Building,Room,Start Date,End Date
Spring 2026,40067,BIS,370,06,Business Information Systems,3,Online,T,Lecture,21,22,1,0,5,Richard Bassett,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40068,BIS,370,07,Business Information Systems,3,Online,T,Lecture,20,22,2,0,5,Jill O&#39;Sullivan,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40069,BIS,370,08,Business Information Systems,3,Online,T,Lecture,22,22,0,0,5,Michael Anderson,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42135,BIS,370,09,Business Information Systems,3,Online,T,Lecture,22,22,0,0,5,Mark Pisano,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41508,BIS,372,01,Database Management,3,Main Campus,T,Lecture,20,22,2,0,5,Mina Park,Tue,1700,1930,Engleman Hall,B221,01/21/2026,05/17/2026
Spring 2026,40070,BIS,400,01,Global Information Systems,3,Online,T,Lecture,21,22,1,0,5,Jeffrey Postolowski,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41509,BIS,415,01,Real Estate Technology,3,Online,T,Lecture,8,22,14,0,5,Richard Bassett,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41841,BIS,430,01,Project Management,3,Online,T,Lecture,21,22,1,0,5,Tyler Madwid,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41338,BIS,460,01,Information Security Mgmt.,3,Main Campus,T,Lecture,14,22,8,0,5,Mark Pisano,Mon,1700,1930,Morrill Hall,8,01/21/2026,05/17/2026
Spring 2026,41510,BIS,470,01,Business Info. System Design,3,Online,T,Lecture,16,22,6,0,5,Katarzyna Toskin,Wed,1815,2045,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,43355,BIS,497,01,Internship,3,Main Campus,T,Internship,2,2,0,0,0,Mark Pisano,,,,,,01/21/2026,05/17/2026
Spring 2026,43392,BIS,499,01,Independent Study,3,Main Campus,N,Independent Study,1,1,0,0,0,Katarzyna Toskin,,,,,,01/21/2026,05/17/2026
Spring 2026,43077,BIS,605,02,DB Systems Mgt for Bus.,3,Online,T,Lecture,3,5,2,0,0,Shifat Akhtar,,,,Online Course,ASYN,01/21/2026,03/15/2026
Spring 2026,40502,CHE,103,01,Crime Scene Chemistry,4,Main Campus,T,Lecture/Lab,16,16,0,0,5,Tuana Gonul (she/her/hers); Belinda Huerta Buitrago,Mon,1200,1350,Jennings Hall,317,01/21/2026,05/17/2026
Spring 2026,40503,CHE,103,02,Crime Scene Chemistry,4,Main Campus,T,Lecture/Lab,15,16,1,0,5,Marc Horowitz; Belinda Huerta Buitrago,Wed,1200,1350,Jennings Hall,317,01/21/2026,05/17/2026
Spring 2026,40504,CHE,103,03,Crime Scene Chemistry,4,Main Campus,T,Lecture/Lab,14,16,2,0,5,Dave Chick; Belinda Huerta Buitrago,Mon Wed,1400,1515,Morrill Hall,103,01/21/2026,05/17/2026
Spring 2026,40505,CHE,103,04,Crime Scene Chemistry,4,Main Campus,T,Lecture/Lab,11,16,5,0,5,Dave Chick; Belinda Huerta Buitrago,Mon Wed,1400,1515,Morrill Hall,103,01/21/2026,05/17/2026
Spring 2026,40506,CHE,103,05,Crime Scene Chemistry,4,Main Campus,T,Lecture/Lab,15,16,1,0,5,Jeffrey Webb; Kate Ferrucci,Mon Wed,1650,1805,Morrill Hall,103,01/21/2026,05/17/2026
Spring 2026,40507,CHE,103,06,Crime Scene Chemistry,4,Main Campus,T,Lecture/Lab,14,16,2,0,5,Jeffrey Webb; Tuana Gonul (she/her/hers),Mon,1410,1600,Jennings Hall,317,01/21/2026,05/17/2026
Spring 2026,40508,CHE,103,07,Crime Scene Chemistry,4,Main Campus,T,Lecture/Lab,14,16,2,0,5,Ahmadali Tabatabai; Jeffrey Webb,Mon Wed,1650,1805,Morrill Hall,103,01/21/2026,05/17/2026
Spring 2026,40509,CHE,103,08,Crime Scene Chemistry,4,Main Campus,T,Lecture/Lab,15,16,1,0,5,Jeffrey Webb; Richard Hammond,Wed,1410,1600,Jennings Hall,317,01/21/2026,05/17/2026
Spring 2026,40510,CHE,120,01,General Chemistry I,4,Main Campus,,Lecture/Lab,16,16,0,0,5,Thomas Huebner; Belinda Huerta Buitrago; Richard Hammond,Fri,0810,0900,Jennings Hall,127,01/21/2026,05/17/2026
Spring 2026,40511,CHE,120,02,General Chemistry I,4,Main Campus,,Lecture/Lab,13,16,3,0,5,Thomas Huebner; Marc Horowitz; Belinda Huerta Buitrago,Fri,0810,0900,Jennings Hall,127,01/21/2026,05/17/2026
Spring 2026,40512,CHE,120,03,General Chemistry I,4,Main Campus,,Lecture/Lab,12,16,4,0,5,Thomas Huebner; Belinda Huerta Buitrago; Richard Hammond,Fri,0910,1000,Jennings Hall,127,01/21/2026,05/17/2026
Spring 2026,40513,CHE,120,04,General Chemistry I,4,Main Campus,,Lecture/Lab,13,16,3,0,5,Thomas Huebner; Tuana Gonul (she/her/hers); Belinda Huerta Buitrago,Fri,0910,1000,Jennings Hall,127,01/21/2026,05/17/2026
Spring 2026,40514,CHE,120,05,General Chemistry I,4,Main Campus,,Lecture/Lab,14,16,2,0,5,Thomas Huebner; Jremy Flanders; Belinda Huerta Buitrago,Tue,0800,1050,Jennings Hall,311,01/21/2026,05/17/2026
Spring 2026,40515,CHE,120,06,General Chemistry I,4,Main Campus,,Lecture/Lab,12,16,4,0,5,Thomas Huebner; Marc Horowitz; Belinda Huerta Buitrago,Thu,0800,1050,Jennings Hall,311,01/21/2026,05/17/2026
Spring 2026,40522,CHE,121,01,General Chemistry II,4,Main Campus,,Lecture/Lab,15,16,1,0,5,Melvin Lesley; Mehrnaz Kamal; Faith Osabuohien,Fri,1110,1200,Morrill Hall,11,01/21/2026,05/17/2026
Spring 2026,40523,CHE,121,02,General Chemistry II,4,Main Campus,,Lecture/Lab,16,16,0,0,5,Melvin Lesley; Mehrnaz Kamal; Faith Osabuohien,Fri,1110,1200,Morrill Hall,11,01/21/2026,05/17/2026
Spring 2026,40524,CHE,121,03,General Chemistry II,4,Main Campus,,Lecture/Lab,14,16,2,0,5,Melvin Lesley; Kate Ferrucci; Mehrnaz Kamal,Fri,1210,1300,Morrill Hall,11,01/21/2026,05/17/2026
Spring 2026,40525,CHE,121,04,General Chemistry II,4,Main Campus,,Lecture/Lab,8,16,8,0,5,Melvin Lesley; Ahmadali Tabatabai; Mehrnaz Kamal,Fri,1210,1300,Morrill Hall,11,01/21/2026,05/17/2026
Spring 2026,40528,CHE,125,01,"General, Organic, &amp; Biochem",4,Main Campus,T,Lecture/Lab,16,16,0,0,5,Jiong Dong Pang; Zachary Apuzzo; Youngjoo Kim,Tue,0800,1050,Jennings Hall,309,01/21/2026,05/17/2026
Spring 2026,40529,CHE,125,02,"General, Organic, &amp; Biochem",4,Main Campus,T,Lecture/Lab,15,16,1,0,5,Jiong Dong Pang; Youngjoo Kim; Mehrnaz Kamal,Thu,0800,1050,Jennings Hall,309,01/21/2026,05/17/2026
Spring 2026,40530,CHE,125,03,"General, Organic, &amp; Biochem",4,Main Campus,T,Lecture/Lab,16,16,0,0,5,Jiong Dong Pang; Jremy Flanders; Youngjoo Kim,Tue Thu,1100,1215,Morrill Hall,108,01/21/2026,05/17/2026
Spring 2026,40531,CHE,125,04,"General, Organic, &amp; Biochem",4,Main Campus,T,Lecture/Lab,16,16,0,0,5,Jiong Dong Pang; Wilhamena Hobbs; Youngjoo Kim,Tue Thu,1100,1215,Morrill Hall,108,01/21/2026,05/17/2026
Spring 2026,40532,CHE,125,05,"General, Organic, &amp; Biochem",4,Main Campus,T,Lecture/Lab,16,16,0,0,5,Nicholas Demet; Jeffrey Webb; Youngjoo Kim,Fri,1210,1300,Morrill Hall,10,01/21/2026,05/17/2026
Spring 2026,40533,CHE,125,06,"General, Organic, &amp; Biochem",4,Main Campus,T,Lecture/Lab,16,16,0,0,5,Jeffrey Webb; Youngjoo Kim; Rafiad Islam,Fri,1210,1300,Morrill Hall,10,01/21/2026,05/17/2026
Spring 2026,42966,CHE,125,07,"General, Organic, &amp; Biochem",4,Main Campus,T,Lecture/Lab,15,16,1,0,5,Jeffrey Webb; Jun Nable; Youngjoo Kim,Fri,0910,1000,Morrill Hall,10,01/21/2026,05/17/2026
Spring 2026,42967,CHE,125,08,"General, Organic, &amp; Biochem",4,Main Campus,T,Lecture/Lab,16,16,0,0,5,Jeffrey Webb; Jun Nable; Youngjoo Kim,Fri,0910,1000,Morrill Hall,10,01/21/2026,05/17/2026
Spring 2026,43015,CHE,125,09,"General, Organic, &amp; Biochem",4,Main Campus,T,Lecture/Lab,14,16,2,0,5,Thomas Huebner; Todd Ryder; Rafiad Islam,Fri,1110,1200,Jennings Hall,127,01/21/2026,05/17/2026
Spring 2026,43016,CHE,125,10,"General, Organic, &amp; Biochem",4,Main Campus,T,Lecture/Lab,14,16,2,0,5,Thomas Huebner; Todd Ryder; Nicolas Carrasco,Fri,1110,1200,Jennings Hall,127,01/21/2026,05/17/2026
Spring 2026,43041,CHE,125,11,"General, Organic, &amp; Biochem",4,Main Campus,T,Lecture/Lab,15,16,1,0,5,Todd Ryder; Zachary Apuzzo; Mehrnaz Kamal,Wed,0800,1050,Jennings Hall,309,01/21/2026,05/17/2026
Spring 2026,42705,CHE,240,01W,*Analytical Chemistry,4,Main Campus,,Lecture/Lab,10,12,2,0,5,James Kearns,Tue Thu,0935,1050,Jennings Hall,306,01/21/2026,05/17/2026
Spring 2026,40534,CHE,261,01W,*Organic Chemistry II,4,Main Campus,,Lecture/Lab,12,12,0,0,5,Adiel Coca; Ho Yin Lo,Tue Thu,0935,1050,Science Building,222,01/21/2026,05/17/2026
Spring 2026,40535,CHE,261,02W,*Organic Chemistry II,4,Main Campus,,Lecture/Lab,11,12,1,0,5,Adiel Coca; Ho Yin Lo,Tue Thu,0935,1050,Science Building,222,01/21/2026,05/17/2026
Spring 2026,40536,CHE,261,03W,*Organic Chemistry II,4,Main Campus,,Lecture/Lab,12,12,0,0,5,Jan Pikul; Todd Ryder,Mon Wed,1650,1805,Science Building,222,01/21/2026,05/17/2026
Spring 2026,40537,CHE,261,04W,*Organic Chemistry II,4,Main Campus,,Lecture/Lab,12,12,0,0,5,Jan Pikul; Todd Ryder,Mon Wed,1650,1805,Science Building,222,01/21/2026,05/17/2026
Spring 2026,41564,CHE,301,01,Prep. of Scientific Documents,1,Online,,Lecture,8,25,17,0,5,Melvin Lesley,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42469,CHE,371,01,Physical Chemistry II,3,Main Campus,,Lecture,6,30,24,0,5,Ericka Barnes (she/her/hers),Tue Thu,1100,1215,Jennings Hall,127,01/21/2026,05/17/2026
Spring 2026,42471,CHE,373,01,Physical Chemistry II-Lab,1,Main Campus,,Laboratory,7,12,5,0,5,Ericka Barnes (she/her/hers),Tue,1310,1700,Jennings Hall,320,01/21/2026,05/17/2026
Spring 2026,42472,CHE,421,01,Computational Chemistry,3,Online,T,Lecture,13,25,12,0,5,Ericka Barnes (she/her/hers),,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,40538,CHE,436,01,Inorganic Chemistry Lab,1,Main Campus,T,Laboratory,4,10,6,0,5,Melvin Lesley,Wed,1310,1700,Science Building,325,01/21/2026,05/17/2026
Spring 2026,40539,CHE,451,01,Biochemistry II,4,Main Campus,,Lecture/Lab,9,12,3,0,5,Jiong Dong Pang,Mon Wed Fri,0910,1000,Science Building,222,01/21/2026,05/17/2026
Spring 2026,42942,CHE,490,01,Chemistry Research I,3,Main Campus,,Independent Study,1,1,0,0,0,Jiong Dong Pang,Wed,1000,1100,Science Building,315,01/21/2026,05/17/2026
Spring 2026,43124,CHE,490,03,Chemistry Research I,3,Main Campus,,Independent Study,1,1,0,0,0,Belinda Huerta Buitrago,Mon,1300,1630,Science Building,331,01/21/2026,05/17/2026
Spring 2026,40541,CHE,496,01,Chemistry Seminar,1,Main Campus,T,Lecture,14,14,0,0,5,Jeffrey Webb,Wed,1110,1200,Jennings Hall,306,01/21/2026,05/17/2026
Spring 2026,43262,CHE,499,01,Independent Study and Research,1,Main Campus,,Independent Study,1,1,0,0,0,James Kearns,,,,,,01/21/2026,05/17/2026
Spring 2026,42467,CHE,501,01,Advanced Organic Chemistry II,3,Main Campus,,Lecture,9,25,16,0,5,Todd Ryder,Mon,1815,1945,Science Building,222,01/21/2026,05/17/2026
Spring 2026,42468,CHE,532,01,Adv Inorganic Chemistry I,3,Main Campus,,Lecture,7,25,18,0,5,Melvin Lesley,Wed,1815,2045,Jennings Hall,306,01/21/2026,05/17/2026
Spring 2026,42943,CHE,587,01,Chemistry Research II,3,Main Campus,T,Independent Study,1,1,0,0,0,Todd Ryder,Wed,0900,1100,Science Building,341,01/21/2026,05/17/2026
Spring 2026,42944,CHE,587,02,Chemistry Research II,3,Main Campus,T,Independent Study,1,1,0,0,0,Adiel Coca,Tue Thu,1225,1655,Science Building,337,01/21/2026,05/17/2026
Spring 2026,42945,CHE,590,01,Research,3,Main Campus,N,Independent Study,1,1,0,0,0,Belinda Huerta Buitrago,Wed,1200,1700,Science Building,331,01/21/2026,05/17/2026
Spring 2026,42946,CHE,591,01,Research Thesis,3,Main Campus,T,Thesis,1,1,0,0,0,Melvin Lesley,Tue Thu,0900,1400,Science Building,329,01/21/2026,05/17/2026
Spring 2026,42421,CRM,502,01,Coastal Systems II,3,Main Campus,T,Lecture,15,22,7,0,0,Christian Heidkamp,Wed,1700,1930,Jennings Hall,342A,01/21/2026,05/17/2026
Spring 2026,42423,CRM,506,01,GIS II,4,Main Campus,T,Lecture,19,22,3,0,0,Scott Graves; Eric Hoffman,Tue,1700,2020,Jennings Hall,342A,01/21/2026,05/17/2026
Spring 2026,42422,CRM,510,01,Research Methods II,2,Main Campus,T,Lecture,15,22,7,0,0,Miriah Kelly,Thu,1700,1840,Science Building,210,01/21/2026,05/17/2026
Spring 2026,42424,CRM,590,01,Coastal Issues Seminar,1.5,Online,T,Lecture,12,22,10,0,0,Miriah Kelly,Fri,0900,1130,Online Course,SYNC,01/21/2026,03/15/2026
Spring 2026,42932,CRM,594,01,Thesis Research I,3,Main Campus,T,Thesis,3,3,0,0,0,Miriah Kelly,,,,,,01/21/2026,05/17/2026
Spring 2026,42931,CRM,595,01,Thesis Research II,3,Main Campus,T,Thesis,1,1,0,0,0,Miriah Kelly,,,,,,01/21/2026,05/17/2026
Spring 2026,43146,CRM,600,01,Ind. Study Research,3,Main Campus,T,Independent Study,1,1,0,0,0,Scott Graves,,,,,,01/21/2026,05/17/2026
Spring 2026,42176,COE,200,01,Social Emotional Learning,0,Online,,Skills,52,100,48,0,0,Jennifer Parzych,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42173,COE,201,01,Dyslexia Module,0,Online,,Skills,37,100,63,0,0,Regine Randall; Joan Weir,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42174,COE,202,01,Health &amp; Mental Health Module,0,Online,,Skills,12,50,38,0,0,Margaret Generali,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,42175,COE,203,01,Computational Thinking Module,0,Online,,Skills,27,100,73,0,0,Lauren Tucker,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41849,CMS,101,01,Public Speaking,3,Main Campus,T,Lecture,19,25,6,0,5,Lisa Kuchta,Tue Thu,0935,1050,Engleman Hall,A117,01/21/2026,05/17/2026
Spring 2026,41850,CMS,101,02,Public Speaking,3,Main Campus,T,Lecture,23,25,2,0,5,Lisa Kuchta,Tue Thu,1100,1215,Engleman Hall,A117,01/21/2026,05/17/2026
Spring 2026,41851,CMS,101,03,Public Speaking,3,Main Campus,T,Lecture,17,25,8,0,5,Thomas Peterson,Mon,1400,1630,Morrill Hall,16,01/21/2026,05/17/2026
Spring 2026,42035,CMS,101,04,Public Speaking,3,Online,T,Lecture,21,25,4,0,5,Thomas Peterson,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41853,CMS,110,02,World of Communication,3,Online,T,Lecture,22,25,3,0,0,Sara Baker Bailey (she/her/hers),,,,Online Course,ASYN,03/23/2026,05/17/2026
Spring 2026,41855,CMS,115,01,Human Communication,3,Main Campus,T,Lecture,21,25,4,0,5,Margaret Sargent,Wed,1400,1515,Engleman Hall,A117,01/21/2026,05/17/2026
Spring 2026,41856,CMS,115,02,Human Communication,3,Online,T,Lecture,24,25,1,0,0,Margaret Sargent,,,,Online Course,ASYN,03/23/2026,05/17/2026
Spring 2026,41858,CMS,130,01,Media and Everyday Life,3,Online,T,Lecture,24,25,1,0,5,Karen Burke,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41859,CMS,130,02,Media and Everyday Life,3,Online,T,Lecture,25,25,0,0,5,Karen Burke,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41862,CMS,135,01,Intro. Computer Mediated Comm.,3,Online,T,Lecture,22,25,3,0,5,Christin Kimball,Mon Wed,1110,1200,Online Course,SYNC/ASYNC,01/21/2026,05/17/2026
Spring 2026,41863,CMS,135,02,Intro. Computer Mediated Comm.,3,Online,T,Lecture,21,25,4,0,5,Christin Kimball,Mon Wed,1210,1300,Online Course,SYNC/ASYNC,01/21/2026,05/17/2026
Spring 2026,41860,CMS,135,03,Intro. Computer Mediated Comm.,3,Online,T,Lecture,23,25,2,0,0,Melanie Savelli,,,,Online Course,ASYN,03/23/2026,05/17/2026
Spring 2026,43226,CMS,135,04,Intro. Computer Mediated Comm.,3,Online,T,Lecture,25,25,0,0,0,Melanie Savelli,,,,Online Course,ASYN,03/23/2026,05/17/2026
Spring 2026,41865,CMS,145,01,Visual Communication,3,Main Campus,T,Lecture,13,18,5,0,5,Michael Bay,Mon Wed,1400,1515,Engleman Hall,B212,01/21/2026,05/17/2026
Spring 2026,41866,CMS,145,02,Visual Communication,3,Main Campus,T,Lecture,17,18,1,0,5,Michael Bay,Tue Thu,1100,1215,Engleman Hall,B212,01/21/2026,05/17/2026
Spring 2026,42271,CMS,201,01,Interpersonal Communication,3,Main Campus,T,Lecture,22,25,3,0,5,Margaret Sargent,Tue,0935,1050,Morrill Hall,14,01/21/2026,05/17/2026
Spring 2026,41867,CMS,205,01,Capturing Family Stories,3,Main Campus,T,Lecture,25,25,0,0,5,Andrew Parzyck,Mon Wed,1110,1200,Engleman Hall,A117,01/21/2026,05/17/2026
Spring 2026,41868,CMS,210,01,Persuasion,3,Online,T,Lecture,25,25,0,0,5,Dana Rogers,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41873,CMS,238,01,Communication Design,3,Main Campus,T,Lecture,14,18,4,0,5,David Petroski,Tue Thu,1350,1505,Engleman Hall,B212,01/21/2026,05/17/2026
Spring 2026,41869,CMS,240,01W,*Introduction to Media Studies,3,Online,T,Lecture,21,22,1,0,5,Karen Burke,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41870,CMS,245,01,Experimental Media Production,3,Main Campus,T,Lecture,19,20,1,0,5,Derek Taylor,Tue Thu,1100,1215,Earl Hall,122,01/21/2026,05/17/2026
Spring 2026,41872,CMS,258,01W,*Cinematic Technique,3,Online,T,Lecture,20,22,2,0,5,Derek Taylor,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41871,CMS,260,01W,*Reading Film II- Intrnl Film,3,Main Campus,T,Lecture,21,22,1,0,5,Derek Taylor,Tue,1350,1505,Buley Library,207,01/21/2026,05/17/2026
Spring 2026,41875,CMS,302,01W,*Relational Communication,3,Main Campus,T,Lecture,22,22,0,0,5,Andrew Parzyck,Mon Wed,1210,1300,Engleman Hall,A117,01/21/2026,05/17/2026
Spring 2026,42672,CMS,317,01,Comm for Nonprofit Development,3,Main Campus,T,Lecture,7,25,18,0,5,Dana Rogers,Mon Wed,1400,1515,Engleman Hall,A113,01/21/2026,05/17/2026
Spring 2026,41877,CMS,320,01,Workplace Communication,3,Main Campus,T,Lecture,18,25,7,0,5,Margaret Sargent,Tue,1225,1340,Engleman Hall,B208,01/21/2026,05/17/2026
Spring 2026,42272,CMS,325,01,Romance to Ruin,3,Online,T,Lecture,25,25,0,0,5,Sara Baker Bailey (she/her/hers),,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41880,CMS,330,01,Propaganda in Media,3,Online,T,Lecture,23,25,2,0,5,Karen Burke,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41881,CMS,333,01W,*Scriptwriting for Film and TV,3,Online,T,Lecture,22,22,0,0,5,Derek Taylor,,,,Online Course,ASYN,03/23/2026,05/17/2026
Spring 2026,41882,CMS,335,01,Adv Strategy &amp; Planning,3,Online,T,Lecture,22,25,3,0,5,Dana Rogers,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41883,CMS,336,01W,*Writing for Integrated Media,3,Main Campus,T,Lecture,13,22,9,0,5,Dana Rogers,Mon Wed,1525,1640,Engleman Hall,B212,01/21/2026,05/17/2026
Spring 2026,41884,CMS,346,01,Music and Sound in Media,3,Main Campus,T,Lecture,25,25,0,0,5,Jason Forsyth,Tue Thu,1225,1340,Earl Hall,122,01/21/2026,05/17/2026
Spring 2026,42036,CMS,375,01,Field Production,3,Main Campus,T,Lecture,13,20,7,0,5,Michael Bay,Wed,1700,1930,Earl Hall,122,01/21/2026,05/17/2026
Spring 2026,41886,CMS,410,01,Crisis Communication,3,Online,T,Lecture,16,25,9,0,5,Sara Baker Bailey (she/her/hers),Thu,1225,1340,Online Course,SYNC/ASYNC,01/21/2026,05/17/2026
Spring 2026,41887,CMS,445,01,Social Media Campaign Planning,3,Main Campus,T,Lecture,21,25,4,0,5,Melanie Savelli,Thu,1100,1215,Engleman Hall,A115,01/21/2026,05/17/2026
Spring 2026,41888,CMS,470,01,Narrative Filmmaking,3,Main Campus,T,Lecture,20,20,0,0,5,Jason Forsyth,Thu,1700,1930,Earl Hall,122,01/21/2026,05/17/2026
Spring 2026,42275,CMS,473,01,Advanced Studio Production,3,Main Campus,T,Lecture,20,20,0,0,5,Michael Bay,Tue Thu,1350,1505,Earl Hall,122,01/21/2026,05/17/2026
Spring 2026,41890,CMS,495,01,CMS Capstone Project,3,Online,T,Lecture,14,25,11,0,5,Melanie Savelli,,,,Online Course,ASYN,01/21/2026,05/17/2026
Spring 2026,41891,CMS,497,01,CMS Field Experience,1,Online,T,Lecture,7,25,18,0,0,Sara Baker Bailey (she/her/hers),,,,Online Course,ASYN,03/23/2026,05/17/2026
Spring 2026,42877,CMS,499,01,Independent Study,3,Main Campus,N,Independent Study,1,1,0,0,0,Jason Forsyth,,,,,,01/21/2026,05/17/2026
Spring 2026,43265,CMS,499,02,Independent Study,3,Main Campus,N,Independent Study,1,1,0,0,0,Derek Taylor,,,,,,01/21/2026,05/17/2026
Spring 2026,40002,CMD,200,01,Intro to Dev Com Disorders,3,Online,,Lecture,25,25,0,0,0,Barbara Cook (she/her/hers),Tue Thu,1350,1505,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,40003,CMD,201,01,Intro to Com Disorders-Med Set,3,Main Campus,,Lecture,19,25,6,0,0,Heather Warner,Mon Wed,1210,1325,Davis Hall,219,01/21/2026,05/17/2026
Spring 2026,40004,CMD,203,01,Phonetics &amp; Phonological Sys,3,Main Campus,,Lecture,30,32,2,0,0,Cayla White,Tue Thu,1100,1215,Pelz Gymnasium,8,01/21/2026,05/17/2026
Spring 2026,40005,CMD,317,01,Anat &amp; Phys- Speech Mechanism,3,Online,,Lecture,37,37,0,0,0,Barbara Cook (she/her/hers),Tue Thu,0935,1050,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,41367,CMD,319,01,Language Dev: Ages Birth-Five,3,Main Campus,,Lecture,16,30,14,0,0,Reagan Wentzell,Mon Wed,1650,1805,Buley Library,207,01/21/2026,05/17/2026
Spring 2026,40006,CMD,320,01,Intro to Hearing Science,3,Main Campus,,Lecture,30,35,5,0,0,Peter Wasiuk,Tue Thu,1225,1340,Davis Hall,218,01/21/2026,05/17/2026
Spring 2026,40007,CMD,321,01,Introduction to Audiology,3,Main Campus,,Lecture,28,30,2,0,0,Cyndi Trueheart,Tue Thu,1525,1640,Davis Hall,222,01/21/2026,05/17/2026
Spring 2026,40008,CMD,418,01,Neurological Bases of Com,3,Main Campus,,Lecture,27,30,3,0,0,Mary DiCostanzo,Tue Thu,1650,1805,Jennings Hall,127,01/21/2026,05/17/2026
Spring 2026,40009,CMD,419,01,Lang Acquis- School Age-Adoles,3,Main Campus,,Lecture,30,33,3,0,0,Richard Zipoli,Tue Thu,1350,1505,Health &amp; Human Services,112B,01/21/2026,05/17/2026
Spring 2026,40010,CMD,420,01,Speech Science,3,Main Campus,,Lecture,24,30,6,0,0,Kelly Mabry,Mon Wed,0910,1025,Davis Hall,226,01/21/2026,05/17/2026
Spring 2026,40011,CMD,461,01,Clin Practice- Spch-Lang Path,3,Main Campus,,Lecture,16,25,9,0,0,Cayla White,Tue Thu,1225,1340,Davis Hall,122,01/21/2026,05/17/2026
Spring 2026,42105,CMD,461,02W,*Clin Practice- Spch-Lang Path,3,Main Campus,,Lecture,10,22,12,0,0,Shawneen Buckley,Tue Thu,1225,1340,Davis Hall,222,01/21/2026,05/17/2026
Spring 2026,41374,CMD,463,01,SLPA Practicum,3,Online,T,Practicum,7,10,3,0,0,Shawneen Buckley,Tue,1700,1930,Online Course,SYNC,01/21/2026,05/17/2026
Spring 2026,42908,CMD,499,01,Independent Study,3,Main Campus,,Independent Study,6,6,0,0,0,Sara Alberti,,,,,,01/21/2026,05/17/2026
Spring 2026,43377,CMD,499,02,Independent Study,2,Main Campus,,Independent Study,1,1,0,0,0,Peter Wasiuk,,,,,,01/21/2026,05/17/2026
Spring 2026,40012,CMD,527,01,Neurogenic Speech &amp; Lang Dis,3,Main Campus,,Lecture,17,20,3,0,0,Shawneen Buckley,Tue,0935,1205,Davis Hall,102,01/21/2026,05/17/2026
Spring 2026,42702,CMD,527,02,Neurogenic Speech &amp; Lang Dis,3,Main Campus,,Lecture,17,20,3,0,0,Shawneen Buckley,Thu,0935,1205,Davis Hall,118,01/21/2026,05/17/2026
Spring 2026,40013,CMD,531,01,Disorders of Phonology,3,Main Campus,,Lecture,18,20,2,0,0,Zarabeth Waldman,Mon,1400,1630,Davis Hall,122,01/21/2026,05/17/2026
Spring 2026,42703,CMD,531,02,Disorders of Phonology,3,Main Campus,,Lecture,20,20,0,0,0,Zarabeth Waldman,Tue,1350,1620,Davis Hall,224,01/21/2026,05/17/2026
Spring 2026,41416,CMD,537,01,Cog-Based Com Dis-Adults,3,Main Campus,,Lecture,18,20,2,0,0,Heather Warner,Mon,0910,1140,Davis Hall,222,01/21/2026,05/17/2026
Spring 2026,42704,CMD,537,02,Cog-Based Com Dis-Adults,3,Main Campus,,Lecture,23,20,-3,0,0,Heather Warner,Thu,0935,1205,Davis Hall,101,01/21/2026,05/17/2026
Spring 2026,42106,CMD,545,01,Disorders of Fluency,3,Main Campus,,Lecture,17,20,3,0,0,Sujini Ramachandar,Mon,0910,1140,Davis Hall,218,01/21/2026,05/17/2026
Spring 2026,41567,CMD,550,01,Lang Acquisition Dis-Birth-5,3,Main Campus,,Lecture,18,20,2,0,0,Kaili Rehm,Thu,1350,1620,Davis Hall,226,01/21/2026,05/17/2026
Spring 2026,40014,CMD,551,01,Lang Disorders- School Age,3,Main Campus,,Lecture,17,20,3,0,0,Richard Zipoli,Wed,1110,1340,Davis Hall,122,01/21/2026,05/17/2026
