Term,CRN,Subject,Course Number,Section,Title,Credits,Campus,Instructional Method,Schedule Type,Enrollment,Max Enrollment,Seats Available,Waitlist Count,Waitlist Capacity,Instructor,Days,Start Time,End Time,Building,Room,Start Date,End Date
Fall 2026,10403,INQ,101,32N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Wendeline Hardenberg,Tue Thu,0810,0925,Buley Library,202,08/25/2026,12/13/2026
Fall 2026,10404,INQ,101,33N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Joel Dodson,Tue Thu,1225,1340,Buley Library,207,08/25/2026,12/13/2026
Fall 2026,10405,INQ,101,34N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Giuseppina Palma,Mon Wed,1525,1640,Engleman Hall,B304,08/25/2026,12/13/2026
Fall 2026,11060,INQ,101,35N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,18,18,0,0,Larry Nye,Mon Wed Fri,1110,1200,Engleman Hall,C132,08/25/2026,12/13/2026
Fall 2026,10406,INQ,101,36N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Dawn Cathey,Tue Thu,1100,1215,Engleman Hall,B210,08/25/2026,12/13/2026
Fall 2026,10407,INQ,101,37N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Dawn Cathey,Tue Thu,1225,1340,Engleman Hall,B210,08/25/2026,12/13/2026
Fall 2026,10408,INQ,101,38N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Lauren Stearns,Mon Wed Fri,1110,1200,Engleman Hall,C134,08/25/2026,12/13/2026
Fall 2026,10409,INQ,101,39N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Nina Cote,Tue Thu,0810,0925,Engleman Hall,C138,08/25/2026,12/13/2026
Fall 2026,10410,INQ,101,40N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,5,Elizabeth Roberts,Tue Thu,1650,1805,Engleman Hall,C115,08/25/2026,12/13/2026
Fall 2026,10386,INQ,101,41N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Angela Ruggiero,Mon Wed Fri,0910,1000,Engleman Hall,A115,08/25/2026,12/13/2026
Fall 2026,10387,INQ,101,42N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Shelley Stoehr-McCarthy,Tue Thu,1350,1505,Engleman Hall,C007,08/25/2026,12/13/2026
Fall 2026,10411,INQ,101,43N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,5,Charles Baraw,Mon Wed,1525,1640,Engleman Hall,B216,08/25/2026,12/13/2026
Fall 2026,10412,INQ,101,44N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Ebonee Brown,Mon Wed,1650,1805,Engleman Hall,C136,08/25/2026,12/13/2026
Fall 2026,10413,INQ,101,45N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Robert DeMezzo,Tue Thu,1650,1805,Engleman Hall,C138,08/25/2026,12/13/2026
Fall 2026,10414,INQ,101,46N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Angela Todaro,Tue Thu,1100,1215,Davis Hall,224,08/25/2026,12/13/2026
Fall 2026,10415,INQ,101,47N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Kaitlyn Hoffmann,Tue Thu,1650,1805,Engleman Hall,C134,08/25/2026,12/13/2026
Fall 2026,10416,INQ,101,48N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Eric Lacharity,Mon Wed,1525,1640,Engleman Hall,C140,08/25/2026,12/13/2026
Fall 2026,11102,INQ,101,49N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Thierry Thesatus,Mon Wed,1400,1515,Engleman Hall,B304,08/25/2026,12/13/2026
Fall 2026,11287,INQ,101,50N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Thomas Radice,Tue Thu,1225,1340,Engleman Hall,B220,08/25/2026,12/13/2026
Fall 2026,11288,INQ,101,51N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Jesse Gleason,Mon Wed,1400,1515,Morrill Hall,11,08/25/2026,12/13/2026
Fall 2026,11289,INQ,101,52N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Tayler Page,Mon Wed,1650,1805,Engleman Hall,C134,08/25/2026,12/13/2026
Fall 2026,11360,INQ,101,53N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Sarah Keegan,Mon Wed,1650,1805,Engleman Hall,C140,08/25/2026,12/13/2026
Fall 2026,11373,INQ,101,54N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Swapna Bhargavi Gantasala,Mon Wed,1400,1515,School of Business,304,08/25/2026,12/13/2026
Fall 2026,11407,INQ,101,55N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Emily Cole,Tue Thu,1225,1340,Engleman Hall,B216,08/25/2026,12/13/2026
Fall 2026,11420,INQ,101,56N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Swapna Bhargavi Gantasala,Mon Wed,1525,1640,School of Business,304,08/25/2026,12/13/2026
Fall 2026,11410,INQ,101,57N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,5,Nicole Henderson,Tue Thu,1350,1505,Engleman Hall,C132,08/25/2026,12/13/2026
Fall 2026,11547,INQ,101,58N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Widelyne Dorelus,Mon Wed,1400,1515,Engleman Hall,B208,08/25/2026,12/13/2026
Fall 2026,11749,INQ,101,59N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,TBA Staff,Tue Thu,1100,1215,Engleman Hall,B214,10/20/2026,12/13/2026
Fall 2026,11837,INQ,101,60N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Lisa Seely,Tue Thu,1100,1215,Morrill Hall,6,08/25/2026,12/13/2026
Fall 2026,12016,INQ,101,61N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Meghan Barboza,Mon Wed,1010,1100,Engleman Hall,B220,08/25/2026,12/13/2026
Fall 2026,12017,INQ,101,62N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Meredith Sinclair,Tue Thu,1225,1340,Engleman Hall,C007,08/25/2026,12/13/2026
Fall 2026,12018,INQ,101,63N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,5,Patricia Gagliardi,Tue Thu,0935,1050,Engleman Hall,C138,08/25/2026,12/13/2026
Fall 2026,12419,INQ,101,64N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,22,22,0,0,Rabia Hos,Tue Thu,1225,1340,Engleman Hall,A113,08/25/2026,12/13/2026
Fall 2026,12020,INQ,101,65N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,20,20,0,0,Matt Smith (he/him/his),Tue Thu,1650,1805,Engleman Hall,C132,08/25/2026,12/13/2026
Fall 2026,12726,INQ,101,66N,Intellectual/Creative Inquiry,3,Main Campus,T,Lecture,0,20,20,0,0,Jonathan Wharton,Tue Thu,0935,1050,Engleman Hall,C009,08/25/2026,12/13/2026
Fall 2026,12622,INQ,391,01,Peer Mentoring Practicum,3,Main Campus,N,Independent Study,0,22,22,0,0,Denise Bentley-Drobish,Mon,1650,1805,,,08/25/2026,12/13/2026
Fall 2026,12624,INQ,391,02,Peer Mentoring Practicum,3,Main Campus,N,Independent Study,0,22,22,0,0,Denise Bentley-Drobish,Mon,1815,1930,,,08/25/2026,12/13/2026
Fall 2026,12014,IDS,180,01,Intro to Neurodivergence,3,Main Campus,T,Lecture,0,22,22,0,5,Rachel Furey,Tue Thu,1525,1640,Engleman Hall,C020,08/25/2026,12/13/2026
Fall 2026,12015,IDS,185,01,"Arts, culture, and New Haven",3,Main Campus,T,Lecture,0,22,22,0,5,Caitlin Daly,Mon Wed,1525,1640,Engleman Hall,B214,08/25/2026,12/13/2026
Fall 2026,10021,IDS,311,01,IDS Research Methods,3,Main Campus,T,Lecture,0,25,25,0,5,Troy Paddock,Mon Wed,1110,1200,Engleman Hall,B218,08/25/2026,12/13/2026
Fall 2026,12713,IDS,320,01,Human Flourishing,3,Online,T,Lecture,0,25,25,0,5,Chelsea Harry,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11292,IDS,321,01,Career Pathways in IDS,1,Online,T,Lecture,0,25,25,0,5,Aimee O&#39;Shea,,,,Online Course,ASYN,10/20/2026,12/13/2026
Fall 2026,10022,IDS,401,01W,*Interdis Invest Globalization,3,Online,T,Lecture,0,20,20,0,5,Elizabeth Kalbfleisch,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11487,ITA,100,01,Italian I,3,Main Campus,,Lecture/Lab,0,24,24,0,5,TBA Staff,Mon,0910,1000,Engleman Hall,D162,08/25/2026,12/13/2026
Fall 2026,10698,ITA,101,01,Italian II,3,Main Campus,,Lecture/Lab,0,24,24,0,24,TBA Staff,Mon Wed,1110,1200,Engleman Hall,B125,08/25/2026,12/13/2026
Fall 2026,12864,ITA,200,01,Italian III,3,Main Campus,,Lecture,0,24,24,0,5,Erin Larkin,Mon Wed,1400,1515,Engleman Hall,B125,08/25/2026,12/13/2026
Fall 2026,12908,ITA,250,01W,*Italians in America,3,Online,T,Lecture,0,10,10,0,5,Lisa Vitale,,,,Online Course,ASYN,10/20/2026,12/13/2026
Fall 2026,12909,ITA,454,01,14th Century Writers,3,Main Campus,T,Lecture/Lab,0,24,24,0,5,Lisa Vitale,Tue,1700,1815,Engleman Hall,D149,08/25/2026,12/13/2026
Fall 2026,12910,ITA,515,01,Petrarch and Boccaccio,3,Main Campus,,Lecture/Lab,0,24,24,0,5,Lisa Vitale,Tue,1700,1815,Engleman Hall,D149,08/25/2026,12/13/2026
Fall 2026,10457,JRN,101,01,The Media- Freedom &amp; Power,3,Main Campus,,Lecture,0,22,22,0,5,Gabrielle Ferrell,Tue Thu,0935,1050,Morrill Hall,111,08/25/2026,12/13/2026
Fall 2026,10458,JRN,101,02,The Media- Freedom &amp; Power,3,Online,,Lecture,0,25,25,0,5,Frank Harris,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11104,JRN,101,03,The Media- Freedom &amp; Power,3,Main Campus,,Lecture,0,22,22,0,5,Gabrielle Ferrell,Tue Thu,1100,1215,Morrill Hall,111,08/25/2026,12/13/2026
Fall 2026,11312,JRN,101,04,The Media- Freedom &amp; Power,3,Online,,Lecture,0,25,25,0,5,Jo Amatulli,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12412,JRN,101,05,The Media- Freedom &amp; Power,3,Main Campus,,Lecture,0,25,25,0,5,Cindy Simoneau,Tue Thu,1350,1505,Morrill Hall,14,08/25/2026,12/13/2026
Fall 2026,10459,JRN,135,01,Digital Media Skills,3,Main Campus,T,Lecture,0,22,22,0,5,Peter Paguaga,Tue Thu,0810,0925,Morrill Hall,205,08/25/2026,12/13/2026
Fall 2026,10460,JRN,135,02,Digital Media Skills,3,Main Campus,T,Lecture,0,22,22,0,5,Peter Paguaga,Tue Thu,0935,1050,Morrill Hall,205,08/25/2026,12/13/2026
Fall 2026,10461,JRN,135,03,Digital Media Skills,3,Main Campus,T,Lecture,0,22,22,0,5,Jaylen Carr,Tue Thu,1225,1340,Morrill Hall,205,08/25/2026,12/13/2026
Fall 2026,10462,JRN,135,04,Digital Media Skills,3,Main Campus,T,Lecture,0,22,22,0,5,Frank Harris,Mon Wed Fri,1010,1100,Buley Library,206,08/25/2026,12/13/2026
Fall 2026,10463,JRN,135,05,Digital Media Skills,3,Main Campus,T,Lecture,0,22,22,0,5,Frank Harris,Mon Wed Fri,0910,1000,Buley Library,206,08/25/2026,12/13/2026
Fall 2026,11478,JRN,135,06,Digital Media Skills,3,Main Campus,T,Lecture,0,22,22,0,5,Thea Moritz,Tue Thu,1525,1640,Morrill Hall,205,08/25/2026,12/13/2026
Fall 2026,10464,JRN,170,01,Basic Drone Technology,3,Main Campus,T,Lecture,0,15,15,0,5,Isabel Chenoweth,Tue Thu,1100,1215,Morrill Hall,205,08/25/2026,12/13/2026
Fall 2026,11677,JRN,170,02,Basic Drone Technology,3,Main Campus,T,Lecture,0,15,15,0,5,Scott Graves,Mon Wed,1400,1515,Jennings Hall,342A,08/25/2026,12/13/2026
Fall 2026,12793,JRN,170,03,Basic Drone Technology,3,Main Campus,T,Lecture,0,15,15,0,5,Jacob Zonderman,Mon,1700,1930,Morrill Hall,205,08/25/2026,12/13/2026
Fall 2026,10465,JRN,200,01W,*Basics of Journalism,3,Main Campus,,Lecture,0,20,20,0,5,Jaylen Carr,Tue Thu,1100,1215,Buley Library,206,08/25/2026,12/13/2026
Fall 2026,10466,JRN,200,02W,*Basics of Journalism,3,Main Campus,,Lecture,0,20,20,0,5,Elizabeth Glagowski,Tue Thu,1525,1640,Morrill Hall,13,08/25/2026,12/13/2026
Fall 2026,10467,JRN,220,01W,*Digital Reporting and Writing,3,Main Campus,T,Lecture,0,20,20,0,5,Joanne (Jodie) Gil,Tue Thu,1100,1215,Morrill Hall,14,08/25/2026,12/13/2026
Fall 2026,10468,JRN,230,01W,*Fundamentals:Public Relations,3,Online,,Lecture,0,20,20,0,5,Catherine Sullivan-DeCarlo,Mon Wed,1400,1515,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,10469,JRN,240,01W,*Race and the News,3,Online,,Lecture,0,20,20,0,5,Frank Harris,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12794,JRN,270,01,Photojournalism and Drones,3,Main Campus,T,Lecture,0,15,15,0,5,Jonathan Elmer,Mon,1400,1630,Morrill Hall,205,08/25/2026,12/13/2026
Fall 2026,12798,JRN,298,01,~Community News Reporting,3,Online,,Lecture,0,25,25,0,5,Joanne (Jodie) Gil,Wed Fri,1010,1125,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,11479,JRN,303,01,Great Journalism,3,Online,T,Lecture,0,25,25,0,5,Joanne (Jodie) Gil,,,,Online Course,ASYN,10/20/2026,12/13/2026
Fall 2026,12795,JRN,304,01W,*Sports Reporting,3,Main Campus,,Lecture,0,20,20,0,5,Dominic Amore,Tue Thu,0810,0925,Morrill Hall,14,08/25/2026,12/13/2026
Fall 2026,11066,JRN,305,01,Precision Editing,3,Online,,Lecture,0,25,25,0,5,Elizabeth Glagowski,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12796,JRN,306,01,Digital News Design,3,Main Campus,,Lecture,0,15,15,0,5,Thea Moritz,Tue Thu,1350,1505,Morrill Hall,205,08/25/2026,12/13/2026
Fall 2026,12797,JRN,330,01W,*Adv. Int. Public Relations,3,Online,,Lecture,0,20,20,0,5,Catherine Sullivan-DeCarlo,Mon Wed,1400,1515,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,11632,JRN,351,01,Media Law and Ethics,3,Main Campus,,Lecture,0,20,20,0,5,Robert Smith,Tue Thu,0935,1050,School of Business,408,08/25/2026,12/13/2026
Fall 2026,12799,JRN,490,01,Capstone Seminar in Journalism,3,Main Campus,T,Seminar,0,15,15,0,5,Cindy Simoneau; Joanne (Jodie) Gil,Tue Thu,1225,1340,Morrill Hall,14,08/25/2026,12/13/2026
Fall 2026,10470,JST,101,01W,*Jewish Life and Civilization,3,Online,T,Lecture,0,20,20,0,5,Benjamin Scolnic,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11784,JST,118,01W,*Making a More Just America,3,Main Campus,T,Lecture,0,20,20,0,5,Barbara Paris,Mon Wed,1525,1640,Engleman Hall,B206,08/25/2026,12/13/2026
Fall 2026,11783,JST,200,01W,*Jewish Stories,3,Main Campus,T,Lecture,0,20,20,0,5,Corinne Blackmer,Mon Wed,1110,1225,Engleman Hall,A117,08/25/2026,12/13/2026
Fall 2026,10471,JST,204,01W,*Holocaust/Genocide Studies,3,Main Campus,T,Lecture,0,20,20,0,5,David Pettigrew,Mon Wed Fri,1010,1100,Engleman Hall,A113,08/25/2026,12/13/2026
Fall 2026,13102,JST,204,02W,*Holocaust/Genocide Studies,3,Main Campus,T,Lecture,0,20,20,0,5,David Pettigrew,Tue Thu,1225,1340,Engleman Hall,C140,08/25/2026,12/13/2026
Fall 2026,10987,JST,207,01,Religious Dimension Human Exis,3,Online,,Lecture,0,25,25,0,5,Eric Cavallero,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10473,JST,303,01W,*The Israeli Short Story,3,Online,T,Lecture,0,20,20,0,5,Miranda Resnikoff,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11785,JST,305,01W,*Antisemitism,3,Online,T,Lecture,0,20,20,0,5,Deborah Weiss (Prefer not to answer),,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12283,LAC,100,01,Latin Amer and Carib Stud,3,Main Campus,T,Lecture,0,20,20,0,5,Carmen Coury,Mon,1700,1930,Engleman Hall,B216,08/25/2026,12/13/2026
Fall 2026,12853,LIT,300,01,Hebrew Bible as Literature,3,Main Campus,,Lecture,0,22,22,0,5,Corinne Blackmer,Mon Wed,1110,1225,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,12911,LIT,488,01,Seminar in World Literature,3,Main Campus,T,Seminar,0,24,24,0,5,Lisa Vitale,Tue,1700,1815,Engleman Hall,D149,08/25/2026,12/13/2026
Fall 2026,10930,MGT,200,01,Managerial Communication,3,Online,T,Lecture,0,40,40,0,10,Carol Stewart,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10931,MGT,240,01N,Business Law and Ethics,3,Main Campus,,Lecture,0,25,25,0,5,Grace Luppino,Mon Wed,1400,1515,School of Business,203,08/25/2026,12/13/2026
Fall 2026,10932,MGT,240,02,Business Law and Ethics,3,Main Campus,,Lecture,0,35,35,0,10,Grace Luppino,Mon Wed,1210,1300,School of Business,303,08/25/2026,12/13/2026
Fall 2026,10933,MGT,240,03,Business Law and Ethics,3,Online,,Lecture,0,25,25,0,10,Kauther Badr,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10971,MGT,240,04,Business Law and Ethics,3,Online,,Lecture,0,40,40,0,10,Robert Smith,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11659,MGT,240,05,Business Law and Ethics,3,Main Campus,,Lecture,0,30,30,0,10,Theodore Jones (he/him/his),Wed,1700,1930,School of Business,203,08/25/2026,12/13/2026
Fall 2026,11697,MGT,240,06,Business Law and Ethics,3,Main Campus,,Lecture,0,25,25,0,10,Theodore Jones (he/him/his),Tue,1700,1930,School of Business,303,08/25/2026,12/13/2026
Fall 2026,11490,MGT,285,01W,*Management &amp; Organization,3,Main Campus,T,Lecture,0,20,20,0,10,Chulguen Yang,Wed,1700,1930,School of Business,408,08/25/2026,12/13/2026
Fall 2026,11491,MGT,285,02W,*Management &amp; Organization,3,Main Campus,T,Lecture,0,20,20,0,10,TBA Staff,Tue,0810,0925,School of Business,203,08/25/2026,12/13/2026
Fall 2026,11492,MGT,285,03W,*Management &amp; Organization,3,Online,T,Lecture,0,20,20,0,10,Birasnav Muthuraj,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11493,MGT,285,04W,*Management &amp; Organization,3,Online,T,Lecture,0,20,20,0,10,Minjae Lee,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11494,MGT,285,05W,*Management &amp; Organization,3,Main Campus,T,Lecture,0,20,20,0,10,Denval Lawrence,Tue,1700,1930,Buley Library,202,08/25/2026,12/13/2026
Fall 2026,11495,MGT,285,06,Management &amp; Organization,3,Online,T,Lecture,0,35,35,0,10,Carol Stewart,,,,Online Course,ASYN,10/20/2026,12/13/2026
Fall 2026,11693,MGT,285,07W,*Management &amp; Organization,3,Main Campus,T,Lecture,0,20,20,0,10,Robert Smith,Tue Thu,1315,1430,School of Business,105,08/25/2026,12/13/2026
Fall 2026,11701,MGT,305,01W,*Organizational Behavior,3,Online,,Lecture,0,20,20,0,10,Sheryl Marciniec,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10934,MGT,305,02W,*Organizational Behavior,3,Online,,Lecture,0,20,20,0,10,Sheryl Marciniec,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10935,MGT,305,03W,*Organizational Behavior,3,Online,,Lecture,0,20,20,0,10,Zheni Wang,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12628,MGT,305,04W,*Organizational Behavior,3,Online,,Lecture,0,20,20,0,10,TBA Staff,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11298,MGT,315,01,"Gender, Leadership &amp; Mgt",3,Main Campus,T,Lecture,0,22,22,0,10,Alice Wieland,Mon,1700,1930,School of Business,203,08/25/2026,12/13/2026
Fall 2026,11344,MGT,335,01,Business Law,3,Online,,Lecture,0,25,25,0,10,Robert Smith,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10937,MGT,345,01,Real Estate Law,3,Main Campus,,Lecture,0,25,25,0,10,Kauther Badr,Tue,1700,1930,School of Business,203,08/25/2026,12/13/2026
Fall 2026,11353,MGT,361,01,Operations Management,3,Online,T,Lecture,0,25,25,0,0,Birasnav Muthuraj,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10938,MGT,385,01,Human Resources Management,3,Online,,Lecture,0,25,25,0,10,Alison Wall,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10939,MGT,385,02,Human Resources Management,3,Main Campus,,Lecture,0,35,35,0,10,Denval Lawrence,Wed,1700,1930,School of Business,303,08/25/2026,12/13/2026
Fall 2026,10940,MGT,400,01,Business and Society,3,Main Campus,,Lecture,0,25,25,0,10,Seungmin Han,Wed,1110,1225,School of Business,203,08/25/2026,12/13/2026
Fall 2026,10941,MGT,400,02,Business and Society,3,Online,,Lecture,0,25,25,0,10,Seungmin Han,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10942,MGT,430,01,Mgt of Multinational Corps,3,Online,,Lecture,0,25,25,0,10,Jung Hoon Kim,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11496,MGT,440,01,Mindful Leadership,3,Main Campus,T,Lecture,0,25,25,0,10,Chulguen Yang,Tue,1700,1930,Buley Library,207,08/25/2026,12/13/2026
Fall 2026,10943,MGT,450,01,Business Policy &amp; Strategy,3,Online,T,Lecture,0,25,25,0,10,Jung Hoon Kim,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10944,MGT,450,02,Business Policy &amp; Strategy,3,Online,T,Lecture,0,25,25,0,10,Seungmin Han,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10945,MGT,450,03,Business Policy &amp; Strategy,3,Online,T,Lecture,0,25,25,0,10,Minjae Lee,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11559,MGT,450,04,Business Policy &amp; Strategy,3,Main Campus,T,Lecture,0,25,25,0,10,Jung Hoon Kim,Thu,1350,1505,School of Business,203,08/25/2026,12/13/2026
Fall 2026,10946,MGT,450,05,Business Policy &amp; Strategy,3,Main Campus,T,Lecture,0,25,25,0,10,Minjae Lee,Tue,1225,1340,School of Business,203,08/25/2026,12/13/2026
Fall 2026,10947,MGT,460,01W,*International Business,3,Main Campus,,Lecture,0,20,20,0,10,TBA Staff,Tue Thu,0935,1050,School of Business,303,08/25/2026,12/13/2026
Fall 2026,10948,MGT,460,02W,*International Business,3,Main Campus,,Lecture,0,20,20,0,10,TBA Staff,Tue Thu,1225,1340,School of Business,303,08/25/2026,12/13/2026
Fall 2026,10976,MGT,474,01,Compensation &amp; Benefit MGT,3,Main Campus,T,Lecture,0,25,25,0,10,Zheni Wang,Wed,1700,1930,School of Business,302,08/25/2026,12/13/2026
Fall 2026,11497,MGT,476,01,Strategic Staffing,3,Main Campus,T,Lecture,0,23,23,0,10,Alison Wall,Tue Thu,1225,1340,School of Business,404,08/25/2026,12/13/2026
Fall 2026,10648,MAR,140,01,The World Ocean,3,Main Campus,T,Lecture,0,25,25,0,5,Michaela Garland,Tue Thu,1225,1340,Jennings Hall,114,08/25/2026,12/13/2026
Fall 2026,12957,MAR,210,01,Coastal Marine Studies,4,Main Campus,T,Lecture/Lab,0,22,22,0,5,Vincent Breslin,Wed,1400,1515,Science Building,103,08/25/2026,12/13/2026
Fall 2026,12958,MAR,270,01,Aquaculture I,4,Main Campus,T,Lecture/Lab,0,22,22,0,5,Emma Cross,Tue,0900,1050,Science Building,103,08/25/2026,12/13/2026
Fall 2026,11091,MAR,340,01,Coastal Processes,3,Main Campus,T,Lecture,0,20,20,0,5,Scott Graves,Sat,0900,1400,Science Building,103,08/25/2026,12/13/2026
Fall 2026,11048,MKT,100,01,"Consumption, MKT, and Culture",3,Main Campus,,Lecture,0,25,25,0,10,Hyoseok Kim,Mon,1400,1515,School of Business,202,08/25/2026,12/13/2026
Fall 2026,11203,MKT,100,02,"Consumption, MKT, and Culture",3,Online,,Lecture,0,25,25,0,10,Hyoseok Kim,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11204,MKT,100,03,"Consumption, MKT, and Culture",3,Online,,Lecture,0,25,25,0,10,Atul Kulkarni,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10949,MKT,200,01,Principles of Marketing,3,Main Campus,,Lecture,0,25,25,0,10,Hyoseok Kim,Mon,1525,1640,School of Business,202,08/25/2026,12/13/2026
Fall 2026,10950,MKT,200,02,Principles of Marketing,3,Main Campus,,Lecture,0,25,25,0,10,Atul Kulkarni,Wed,1400,1515,School of Business,404,08/25/2026,12/13/2026
Fall 2026,10951,MKT,200,03,Principles of Marketing,3,Main Campus,,Lecture,0,10,10,0,10,TBA Staff,Mon Wed,1315,1430,School of Business,201,08/25/2026,12/13/2026
Fall 2026,10952,MKT,200,04,Principles of Marketing,3,Main Campus,,Lecture,0,25,25,0,10,Shibiao Ding,Tue,1525,1640,School of Business,404,08/25/2026,12/13/2026
Fall 2026,11500,MKT,200,05,Principles of Marketing,3,Main Campus,,Lecture,0,25,25,0,10,TBA Staff,Thu,1700,1930,School of Business,404,08/25/2026,12/13/2026
Fall 2026,11501,MKT,200,06,Principles of Marketing,3,Main Campus,,Lecture,0,25,25,0,10,TBA Staff,Tue,1700,1930,School of Business,302,08/25/2026,12/13/2026
Fall 2026,11685,MKT,200,07,Principles of Marketing,3,Main Campus,,Lecture,0,25,25,0,10,TBA Staff,Mon,1700,1930,School of Business,404,08/25/2026,12/13/2026
Fall 2026,12625,MKT,200,08,Principles of Marketing,3,Online,,Lecture,0,25,25,0,10,Saeed Zal,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11698,MKT,201,01,Intro to Market Data Analytics,3,Main Campus,T,Lecture,0,25,25,0,0,Saeed Zal,Tue,1100,1215,School of Business,104,08/25/2026,12/13/2026
Fall 2026,12211,MKT,210,01,Fundamentals of Arts Marketing,3,Main Campus,T,Lecture,0,25,25,0,0,Robert Forbus,Wed,1400,1515,School of Business,302,08/25/2026,12/13/2026
Fall 2026,10953,MKT,321,01,Consumer Behavior,3,Online,,Lecture,0,25,25,0,10,Shibiao Ding,,,,Online Course,ASYN,08/25/2026,12/13/2026
